iter	MAE	RMSE
78565	2.377958576	3.344314226
78570	2.377933051	3.344275905
78575	2.377909919	3.344240445
78580	2.377883596	3.344200851
78585	2.377854614	3.344154895
78590	2.377826961	3.34412166
78595	2.377794789	3.344068071
78600	2.37776368	3.344019887
78605	2.377737889	3.343979336
78610	2.377704387	3.343928288
78615	2.377677798	3.34388869
78620	2.377652007	3.343854976
78625	2.377627279	3.343813627
78630	2.377598297	3.343774028
78635	2.377570113	3.343729498
78640	2.377538472	3.343686876
78645	2.377509756	3.343632484
78650	2.377473329	3.343575546
78655	2.377442486	3.343532763
78660	2.37740925	3.343481231
78665	2.377385586	3.343444809
78670	2.3773582	3.343411567
78675	2.377331877	3.343365601
78680	2.377311403	3.343332676
78685	2.377284548	3.343290367
78690	2.377250781	3.343246308
78695	2.377227914	3.343210837
78700	2.377201325	3.343170117
78705	2.377175268	3.343132578
78710	2.377141766	3.343083426
78715	2.37710853	3.343033001
78720	2.377078751	3.342987825
78725	2.377059873	3.342958238
78730	2.377035145	3.342915446
78735	2.377000313	3.342859928
78740	2.376963089	3.342805364
78745	2.376929321	3.342757321
78750	2.376900871	3.342716437
78755	2.376869496	3.342665052
78760	2.376832538	3.342606029
78765	2.376801961	3.342556393
78770	2.376772447	3.342511846
78775	2.376739743	3.342465231
78780	2.376711027	3.342424502
78785	2.376690819	3.342392205
78790	2.376664496	3.342346065
78795	2.376639237	3.342301675
78800	2.376604139	3.342254102
78805	2.376579678	3.34221894
78810	2.376543517	3.342170411
78815	2.376518523	3.342137952
78820	2.376491934	3.342101674
78825	2.376462421	3.342060304
78830	2.376433705	3.342012569
78835	2.376402862	3.341963719
78840	2.376378666	3.341931099
78845	2.376352609	3.341883998
78850	2.376327083	3.341847558
78855	2.37629624	3.341803162
78860	2.376259548	3.341747784
78865	2.376236681	3.341715799
78870	2.37621089	3.34167331
78875	2.376181642	3.341631776
78880	2.376161435	3.341605995
78885	2.376131921	3.341556662
78890	2.37610613	3.341518468
78895	2.376072894	3.341477568
78900	2.376041253	3.341426164
78905	2.376011474	3.341389083
78910	2.375974515	3.341337518
78915	2.375944736	3.341293911
78920	2.375918147	3.341250302
78925	2.375891026	3.341211787
78930	2.375870819	3.341182979
78935	2.375834658	3.341137937
78940	2.37580541	3.341093531
78945	2.37577696	3.341052944
78950	2.375742926	3.340994212
78955	2.37571554	3.340952987
78960	2.375691344	3.34091415
78965	2.375657842	3.340869104
78970	2.375630721	3.340824535
78975	2.375605196	3.340787925
78980	2.37557063	3.340742081
78985	2.375535001	3.340694327
78990	2.375504424	3.340649915
78995	2.375470922	3.340600568
79000	2.375448321	3.340569845
79005	2.37542253	3.340533868
79010	2.375397271	3.340496618
79015	2.375370416	3.340451407
79020	2.375347816	3.340415588
79025	2.375317238	3.340368307
79030	2.37529517	3.340334557
79035	2.375262731	3.340281862
79040	2.375234813	3.340238877
79045	2.375209819	3.340204808
79050	2.375182699	3.340164847
79055	2.375150526	3.340122338
79060	2.375130053	3.340085243
79065	2.375104262	3.34004528
79070	2.375071291	3.339997676
79075	2.375045234	3.339963763
79080	2.375015455	3.339912654
79085	2.374987802	3.339871893
79090	2.374953769	3.339823968
79095	2.374927446	3.339782092
79100	2.37490644	3.339755023
79105	2.374883042	3.339721745
79110	2.374856187	3.339683052
79115	2.374831726	3.339648977
79120	2.374806732	3.339614583
79125	2.374774028	3.339575093
79130	2.374741855	3.339521111
79135	2.374715798	3.339487353
79140	2.374696654	3.339456301
79145	2.37466395	3.339406777
79150	2.374646933	3.339384164
79155	2.374617419	3.339334957
79160	2.374579132	3.339281769
79165	2.374553074	3.339240205
79170	2.374526486	3.339200869
79175	2.374493249	3.339153571
79180	2.374460811	3.339102927
79185	2.374434488	3.339060246
79190	2.374411888	3.339024412
79195	2.374378386	3.338979341
79200	2.374354722	3.338946692
79205	2.374324676	3.338898434
79210	2.374297555	3.338861166
79215	2.374266181	3.338809562
79220	2.374243314	3.338779937
79225	2.374211939	3.338735181
79230	2.374175778	3.338695362
79235	2.37414786	3.338648853
79240	2.374120208	3.338607122
79245	2.374095214	3.338567779
79250	2.374070752	3.338530347
79255	2.37404762	3.338496897
79260	2.374017841	3.338454846
79265	2.373988061	3.338411678
79270	2.373954825	3.338367873
79275	2.373923982	3.338312757
79280	2.373893671	3.338262897
79285	2.373873463	3.3382261
79290	2.373846342	3.338195036
79295	2.37382321	3.33816684
79300	2.373795026	3.338124465
79305	2.373768703	3.338086391
79310	2.373729351	3.338031111
79315	2.373711005	3.337998294
79320	2.373687873	3.337966113
79325	2.373662082	3.33792501
79330	2.373637886	3.337889005
79335	2.373618742	3.337862718
79340	2.373590026	3.337814763
79345	2.37355998	3.337769835
79350	2.373534721	3.33772873
79355	2.373505207	3.337691289
79360	2.373477555	3.337649386
79365	2.373446446	3.337598242
79370	2.373417464	3.337553789
79375	2.373385026	3.33751045
79380	2.3733595	3.337463287
79385	2.373339559	3.337429348
79390	2.373316692	3.337397162
79395	2.373290901	3.337359239
79400	2.373252879	3.337304107
79405	2.373224429	3.337262199
79410	2.373185343	3.337204038
79415	2.373156893	3.337154161
79420	2.373134559	3.337121654
79425	2.373108767	3.337077194
79430	2.373076329	3.337031937
79435	2.373046018	3.336989229
79440	2.373024481	3.336957039
79445	2.372998424	3.336914808
79450	2.372973696	3.336880067
79455	2.372941523	3.336837357
79460	2.372917328	3.336797675
79465	2.372878508	3.336740143
79470	2.372849526	3.33669775
79475	2.372827191	3.336665557
79480	2.37280273	3.336631291
79485	2.372773748	3.336584594
79490	2.37273998	3.336536143
79495	2.372714189	3.336497573
79500	2.372686004	3.336460436
79505	2.372656757	3.336419474
79510	2.372627509	3.336378831
79515	2.372599856	3.336339621
79520	2.372576724	3.336303121
79525	2.372550667	3.336259607
79530	2.372522483	3.336215136
79535	2.372488183	3.336166361
79540	2.37246319	3.33612938
79545	2.372428092	3.336075343
79550	2.372400972	3.33603071
79555	2.372360823	3.335972208
79560	2.372328916	3.335929168
79565	2.372308177	3.335899359
79570	2.372274409	3.335844999
79575	2.372248618	3.33581774
79580	2.372216711	3.335765132
79585	2.372184804	3.335716191
79590	2.372159279	3.335676017
79595	2.372131627	3.335632176
79600	2.372100518	3.335590088
79605	2.372077385	3.335548478
79610	2.372044947	3.335499055
79615	2.37201304	3.335453936
79620	2.371984058	3.335411686
79625	2.371950291	3.335362262
79630	2.371920511	3.335323678
79635	2.371897113	3.335290833
79640	2.371876639	3.335259264
79645	2.371857495	3.335229449
79650	2.371829045	3.335194531
79655	2.371789162	3.335130593
79660	2.371755394	3.335077018
79665	2.371729071	3.335032691
79670	2.371703546	3.334998568
79675	2.37168387	3.334967155
79680	2.371652761	3.334924581
79685	2.371629629	3.33489237
79690	2.371601976	3.334850273
79695	2.371574324	3.334809291
79700	2.371543747	3.334766555
79705	2.371520083	3.334730197
79710	2.371497748	3.334696549
79715	2.371474084	3.33466019
79720	2.371446432	3.33462112
79725	2.371407612	3.33456355
79730	2.371372515	3.334508212
79735	2.371343799	3.334472489
79740	2.371314817	3.334430546
79745	2.371284505	3.334392589
79750	2.37124861	3.334340757
79755	2.371224415	3.334302959
79760	2.371197294	3.334258781
79765	2.37117815	3.334231508
79770	2.371152625	3.334194666
79775	2.371115932	3.33414299
79780	2.371088014	3.334101043
79785	2.371057702	3.334053512
79790	2.371018883	3.333999601
79795	2.370991762	3.333957812
79800	2.370959058	3.333916022
79805	2.37092848	3.333871041
79810	2.370898169	3.333825102
79815	2.370867592	3.333781077
79820	2.370834888	3.333726364
79825	2.370807235	3.333684731
79830	2.370780912	3.333646925
79835	2.370756451	3.333607205
79840	2.370729064	3.333566687
79845	2.370701943	3.333527125
79850	2.370679875	3.333500484
79855	2.37065302	3.333455179
79860	2.370626697	3.333418966
79865	2.370597715	3.333377488
79870	2.37056767	3.333328512
79875	2.370534434	3.333275706
79880	2.370508908	3.333240129
79885	2.370484712	3.333200723
79890	2.370454667	3.333161157
79895	2.370422229	3.333119517
79900	2.37039883	3.333081385
79905	2.370370646	3.333051391
79910	2.37035097	3.333020758
79915	2.370322786	3.332980551
79920	2.37029407	3.332941461
79925	2.370260302	3.332893276
79930	2.370232118	3.332845569
79935	2.370204732	3.332804723
79940	2.37017894	3.332763556
79945	2.370156606	3.332726857
79950	2.370123104	3.332680743
79955	2.37010263	3.332653139
79960	2.370077637	3.332613726
79965	2.370047591	3.332568248
79970	2.370020205	3.332529154
79975	2.370002124	3.332495643
79980	2.369980322	3.332467399
79985	2.369953733	3.332425271
79990	2.36992608	3.332376121
79995	2.369901087	3.332338779
80000	2.369870244	3.332286117
80005	2.369836742	3.3322467
80010	2.369802176	3.332191962
80015	2.369772663	3.332148075
80020	2.369737831	3.332100517
80025	2.369705659	3.332053756
80030	2.369672157	3.332001249
80035	2.369632007	3.331946028
80040	2.369600101	3.331894317
80045	2.369561813	3.331841648
80050	2.369532565	3.331801427
80055	2.369509167	3.331764718
80060	2.369486832	3.331729444
80065	2.369463434	3.331698799
80070	2.369436579	3.331661928
80075	2.369410788	3.331629846
80080	2.369382338	3.331591059
80085	2.369359206	3.331555624
80090	2.369329958	3.331513644
80095	2.369306028	3.331475016
80100	2.369270133	3.331424575
80105	2.369247001	3.331390255
80110	2.369219082	3.331348912
80115	2.369192228	3.331306451
80120	2.369166171	3.331269895
80125	2.369140113	3.331229029
80130	2.369112461	3.331195346
80135	2.369087733	3.331148094
80140	2.369049445	3.331095892
80145	2.369028972	3.33106987
80150	2.368996268	3.331027086
80155	2.368964893	3.330981428
80160	2.368939368	3.330938163
80165	2.36890427	3.330882925
80170	2.368876618	3.330848759
80175	2.368844445	3.330804535
80180	2.368823706	3.330767336
80185	2.368795788	3.330726304
80190	2.368775048	3.330691658
80195	2.368741015	3.330645676
80200	2.368712033	3.330600012
80205	2.368688369	3.330563928
80210	2.368659653	3.330517624
80215	2.368629873	3.330473715
80220	2.368609666	3.330446731
80225	2.368589724	3.330413998
80230	2.368562072	3.330375836
80235	2.36852724	3.330322664
80240	2.368510489	3.33029999
80245	2.368484432	3.330258952
80250	2.368451462	3.330206736
80255	2.36842248	3.330167454
80260	2.368390042	3.330116993
80265	2.368352285	3.330061581
80270	2.368327824	3.330024692
80275	2.36829246	3.329974389
80280	2.368270392	3.32994261
80285	2.368234763	3.329892784
80290	2.368204451	3.329837848
80295	2.36818451	3.329804949
80300	2.368157123	3.329770773
80305	2.368131332	3.329730527
80310	2.368098362	3.329677505
80315	2.368076825	3.329646521
80320	2.368052097	3.329611225
80325	2.368023647	3.329565707
80330	2.367993336	3.329519709
80335	2.367960631	3.329478023
80340	2.367934574	3.329435697
80345	2.367901072	3.3293881
80350	2.3678689	3.329340822
80355	2.367843906	3.329305204
80360	2.367821838	3.32926623
80365	2.367787006	3.329218791
80370	2.36776414	3.329178698
80375	2.367741805	3.329132855
80380	2.367713355	3.329084135
80385	2.367689957	3.329048993
80390	2.367658582	3.329006502
80395	2.36763412	3.328969762
80400	2.367606202	3.328929666
80405	2.36758174	3.328894043
80410	2.367556215	3.328861934
80415	2.367533083	3.328827908
80420	2.367504632	3.328783018
80425	2.367488679	3.328757937
80430	2.3674589	3.328716401
80435	2.367442149	3.32868445
80440	2.367415826	3.328649782
80445	2.367390832	3.328616393
80450	2.36736637	3.328582524
80455	2.36734244	3.32854466
80460	2.367315852	3.328505358
80465	2.367284211	3.328466216
80470	2.367256824	3.32842212
80475	2.367231565	3.328385373
80480	2.367208432	3.328353898
80485	2.367177855	3.32831012
80490	2.367151798	3.328271615
80495	2.367124412	3.328230392
80500	2.367097025	3.328192045
80505	2.367070436	3.328147147
80510	2.367043847	3.328107681
80515	2.367010345	3.328059745
80520	2.366974716	3.328009252
80525	2.366946	3.327959877
80530	2.366911701	3.327907785
80535	2.366886441	3.327869754
80540	2.366858789	3.327825491
80545	2.366832732	3.327787778
80550	2.366816779	3.327757097
80555	2.366784074	3.327707239
80560	2.36675589	3.327674159
80565	2.366725579	3.327622862
80570	2.366693406	3.327570764
80575	2.366665488	3.327532889
80580	2.366635974	3.327491498
80585	2.366612044	3.3274549
80590	2.366586519	3.327414467
80595	2.366559132	3.327367001
80600	2.366528023	3.327328165
80605	2.366500105	3.327286131
80610	2.366475112	3.327255925
80615	2.366438951	3.327203022
80620	2.366413691	3.327157311
80625	2.366388432	3.327118792
80630	2.366364502	3.327081392
80635	2.366342167	3.327049585
80640	2.366311058	3.327008347
80645	2.366290851	3.326977339
80650	2.366263996	3.326941055
80655	2.366242725	3.326907968
80660	2.366216934	3.326869287
80665	2.366188218	3.326825489
80670	2.366160034	3.326785847
80675	2.366140092	3.326750521
80680	2.366110578	3.326704644
80685	2.366080533	3.326663562
80690	2.366053678	3.326622
80695	2.366032939	3.326587951
80700	2.366007148	3.326549265
80705	2.36597657	3.326504504
80710	2.365940144	3.326445196
80715	2.365916214	3.326411304
80720	2.365888561	3.326373416
80725	2.365851337	3.326326095
80730	2.365814644	3.326277015
80735	2.365785396	3.326229533
80740	2.365753224	3.326183649
80745	2.365722115	3.326141281
80750	2.365691006	3.326090759
80755	2.365669735	3.326055585
80760	2.36563969	3.326012257
80765	2.365610974	3.325972286
80770	2.365586246	3.325935991
80775	2.365563114	3.325900336
80780	2.365534929	3.325859404
80785	2.365506479	3.325823908
80790	2.36548122	3.325787772
80795	2.365461278	3.32575995
80800	2.365439741	3.325730689
80805	2.365409164	3.325689115
80810	2.365392147	3.325663051
80815	2.36535572	3.325603727
80820	2.365335247	3.325571587
80825	2.365304138	3.32553225
80830	2.365276752	3.325495471
80835	2.36525548	3.325463808
80840	2.365234475	3.325429747
80845	2.36521799	3.325402562
80850	2.365194858	3.32536898
80855	2.365172257	3.325334278
80860	2.365142478	3.325289821
80865	2.365120143	3.325259116
80870	2.365087971	3.325216098
80875	2.365057393	3.325172918
80880	2.365031868	3.325134696
80885	2.365005279	3.325092155
80890	2.364981349	3.325056971
80895	2.36496513	3.325029463
80900	2.364934819	3.324989479
80905	2.364908762	3.324950455
80910	2.364868878	3.324894797
80915	2.364843087	3.324854013
80920	2.36481703	3.324816267
80925	2.364790973	3.324775801
80930	2.364764384	3.324734696
80935	2.364740188	3.324697908
80940	2.364714397	3.324656801
80945	2.364685149	3.324615534
80950	2.364649786	3.324564989
80955	2.364619209	3.32452548
80960	2.364593418	3.324485011
80965	2.36457454	3.324459098
80970	2.364552471	3.324425666
80975	2.364526946	3.324386475
80980	2.364504611	3.324354643
80985	2.364475097	3.324318331
80990	2.364441329	3.324269541
80995	2.364415272	3.324224269
81000	2.364391874	3.324192755
81005	2.36435917	3.324147803
81010	2.364328593	3.32410253
81015	2.36430679	3.324066375
81020	2.364279403	3.3240267
81025	2.364254676	3.323989425
81030	2.364222237	3.32394159
81035	2.364198839	3.323910233
81040	2.36416773	3.323867036
81045	2.364133962	3.32381776
81050	2.364105246	3.323779362
81055	2.364079189	3.323741444
81060	2.364050207	3.323695685
81065	2.364022821	3.323656486
81070	2.363985065	3.323605607
81075	2.363957944	3.323560166
81080	2.363931089	3.323520005
81085	2.36389998	3.323474564
81090	2.363873125	3.323434722
81095	2.363838028	3.323383039
81100	2.363808249	3.323346396
81105	2.363779533	3.323307833
81110	2.363746828	3.323263829
81115	2.363721303	3.323226705
81120	2.36368594	3.323174538
81125	2.363645791	3.323109729
81130	2.363615213	3.323068603
81135	2.363588625	3.323019955
81140	2.36356177	3.322983468
81145	2.363534915	3.32294378
81150	2.363506731	3.322898971
81155	2.363482801	3.322867604
81160	2.363460732	3.322829355
81165	2.363436004	3.322787905
81170	2.363412074	3.322751896
81175	2.363369798	3.322698442
81180	2.363345336	3.322660351
81185	2.363317684	3.322616659
81190	2.363291095	3.322579687
81195	2.363252541	3.322526231
81200	2.36322223	3.322483816
81205	2.363184474	3.322426196
81210	2.363164798	3.322396746
81215	2.363138741	3.32235337
81220	2.363102846	3.322305191
81225	2.363068812	3.322258613
81230	2.363049668	3.322230121
81235	2.363017496	3.32218002
81240	2.362986653	3.322138402
81245	2.362964052	3.322100625
81250	2.362939324	3.322061247
81255	2.362896251	3.322003299
81260	2.362863812	3.321957837
81265	2.362829778	3.32190453
81270	2.362801062	3.321864349
81275	2.362780323	3.321836655
81280	2.362752671	3.321796313
81285	2.362711192	3.32173756
81290	2.362685401	3.321696257
81295	2.362652697	3.321648229
81300	2.36262531	3.321612848
81305	2.362603241	3.321582269
81310	2.36256389	3.321522392
81315	2.362540492	3.321484128
81320	2.36251151	3.3214401
81325	2.362481996	3.321394149
81330	2.362448228	3.321344196
81335	2.362422703	3.321310092
81340	2.362389201	3.321261258
81345	2.36235304	3.321212423
81350	2.36233363	3.321177038
81355	2.362305446	3.321143093
81360	2.362274071	3.321102102
81365	2.362249609	3.321055346
81370	2.362218234	3.321014034
81375	2.362193241	3.320973362
81380	2.362167184	3.32093349
81385	2.362135277	3.320890095
81390	2.362113208	3.320861592
81395	2.362084492	3.320820758
81400	2.362050459	3.320766792
81405	2.3620135	3.320722274
81410	2.361986114	3.320682399
81415	2.361952346	3.32062747
81420	2.361922566	3.320586473
81425	2.361895446	3.320546436
81430	2.361866464	3.3205072
81435	2.361834025	3.320462358
81440	2.361805575	3.320418796
81445	2.361779784	3.32038068
81450	2.361749739	3.320341601
81455	2.361716503	3.320291152
81460	2.361690446	3.320248709
81465	2.361660932	3.320199859
81470	2.361631152	3.320160138
81475	2.361607222	3.32012378
81480	2.361580634	3.320087102
81485	2.361551918	3.320041133
81490	2.361526924	3.320006695
81495	2.361500601	3.319966812
81500	2.361481723	3.319934617
81505	2.361454868	3.319894412
81510	2.361432002	3.319862056
81515	2.361405679	3.319823772
81520	2.361372974	3.319771232
81525	2.361350374	3.319736792
81530	2.361327508	3.319699148
81535	2.361297462	3.319654135
81540	2.36126529	3.319607839
81545	2.361234712	3.319562344
81550	2.361206262	3.319519732
81555	2.361175419	3.319468949
81560	2.361147501	3.319430181
81565	2.361126762	3.319394776
81570	2.361099375	3.319354405
81575	2.361074382	3.319314834
81580	2.361050186	3.319278947
81585	2.361012429	3.319229282
81590	2.360988765	3.319187467
81595	2.360966165	3.319156866
81600	2.360936917	3.319116331
81605	2.360911126	3.31907836
81610	2.360878688	3.319037023
81615	2.360850503	3.318993764
81620	2.360826573	3.318954829
81625	2.360790678	3.318904679
81630	2.360769939	3.318872633
81635	2.360737235	3.318827769
81640	2.3607149	3.318791076
81645	2.360689641	3.318748614
81650	2.360651353	3.318692211
81655	2.360624764	3.318650229
81660	2.360598973	3.318612893
81665	2.36057584	3.318581165
81670	2.360558292	3.318550559
81675	2.360531437	3.318514343
81680	2.360497669	3.318461462
81685	2.360464433	3.318410342
81690	2.360436249	3.318373004
81695	2.36040966	3.318338389
81700	2.360384666	3.318302973
81705	2.360353292	3.318260665
81710	2.360324044	3.318217074
81715	2.360299848	3.318176689
81720	2.360265017	3.318119475
81725	2.360244011	3.31808614
81730	2.360213966	3.318039502
81735	2.360183123	3.317995107
81740	2.360164245	3.317968502
81745	2.360139251	3.317932921
81750	2.360111599	3.317892372
81755	2.360084212	3.317854867
81760	2.360058687	3.317816721
81765	2.360037682	3.317781139
81770	2.360009763	3.317739946
81775	2.359983972	3.317699875
81780	2.359957383	3.317659964
81785	2.359923616	3.317617328
81790	2.359887455	3.317562989
81795	2.359857143	3.317507848
81800	2.359813538	3.317451264
81805	2.359794925	3.317426258
81810	2.359770995	3.317388107
81815	2.359747331	3.317355085
81820	2.359723401	3.317322703
81825	2.359694951	3.317283589
81830	2.359670755	3.317254093
81835	2.359639381	3.317198306
81840	2.359613058	3.317160954
81845	2.35958248	3.317118311
81850	2.359554562	3.317076789
81855	2.359526644	3.317038794
81860	2.359494205	3.316992463
81865	2.359458842	3.316941
81870	2.359435976	3.316904767
81875	2.35941178	3.316873343
81880	2.359390243	3.316840156
81885	2.359361261	3.316795104
81890	2.359324303	3.316750693
81895	2.359285483	3.316689766
81900	2.35925783	3.316653531
81905	2.359228583	3.316603987
81910	2.359213427	3.316579775
81915	2.359182584	3.31653023
81920	2.359158122	3.316494955
81925	2.359126747	3.316445729
81930	2.359099361	3.316398748
81935	2.35907224	3.316361868
81940	2.359045917	3.316325468
81945	2.359008427	3.316278164
81950	2.35898556	3.316242565
81955	2.358958174	3.31620873
81960	2.35892866	3.316165915
81965	2.35890606	3.31612807
81970	2.358873887	3.316086055
81975	2.358851287	3.31605302
81980	2.358830281	3.316026078
81985	2.35880449	3.315986308
81990	2.358776572	3.315941404
81995	2.358747856	3.315899227
82000	2.358722597	3.315861699
82005	2.358696008	3.315824011
82010	2.358676598	3.315795946
82015	2.358648148	3.315755851
82020	2.358627408	3.31572602
82025	2.358603744	3.315689774
82030	2.358580346	3.315657858
82035	2.358554023	3.315618564
82040	2.35851281	3.315560183
82045	2.358488349	3.31552185
82050	2.358463089	3.315484639
82055	2.35843198	3.315440692
82060	2.358402998	3.315394979
82065	2.358370028	3.315348303
82070	2.358349289	3.315317025
82075	2.358311001	3.315259281
82080	2.358279626	3.315210197
82085	2.358243465	3.315151167
82090	2.358202784	3.315095185
82095	2.358176195	3.315049307
82100	2.358143757	3.315001343
82105	2.358109723	3.314948566
82110	2.358079944	3.314899317
82115	2.358051228	3.314856966
82120	2.358023575	3.314827769
82125	2.358003368	3.314797288
82130	2.357979438	3.3147567
82135	2.357952317	3.314721727
82140	2.357919081	3.314676807
82145	2.357887174	3.314626752
82150	2.357855002	3.314580065
82155	2.357833997	3.314542042
82160	2.357803154	3.314502253
82165	2.357777894	3.314466154
82170	2.357753964	3.314427006
82175	2.357723919	3.31439235
82180	2.357701584	3.314365395
82185	2.357673666	3.314323037
82190	2.357653724	3.314292712
82195	2.357626072	3.314252439
82200	2.357604269	3.31422067
82205	2.357573958	3.314173656
82210	2.357537797	3.314120866
82215	2.357515462	3.314085244
82220	2.357485417	3.314044969
82225	2.357459625	3.314002606
82230	2.357433568	3.313957516
82235	2.357404852	3.313916918
82240	2.357378529	3.313874714
82245	2.357352738	3.313843744
82250	2.357325883	3.313798811
82255	2.357304347	3.31376463
82260	2.357272972	3.313711673
82265	2.35723495	3.313657912
82270	2.357207829	3.313613299
82275	2.357186292	3.313583128
82280	2.357156778	3.31353755
82285	2.357121149	3.313482984
82290	2.357096687	3.31344543
82295	2.357062654	3.313400652
82300	2.357037926	3.31336422
82305	2.357006285	3.313319121
82310	2.356983951	3.313282688
82315	2.356954171	3.313239032
82320	2.356927051	3.313199388
82325	2.35690445	3.313170337
82330	2.356875734	3.313128766
82335	2.356853931	3.313091689
82340	2.356812984	3.31303519
82345	2.356785864	3.312991049
82350	2.356746246	3.312931017
82355	2.356720721	3.312889122
82360	2.356693069	3.312850116
82365	2.356664353	3.312805491
82370	2.356622076	3.312748345
82375	2.356600007	3.312716721
82380	2.356582459	3.312686382
82385	2.356556136	3.312650263
82390	2.356536726	3.312619441
82395	2.356504553	3.312576579
82400	2.356477433	3.312530345
82405	2.356450046	3.312497115
82410	2.356430105	3.312466934
82415	2.356400059	3.312428886
82420	2.356382776	3.312402718
82425	2.356357783	3.312363385
82430	2.356335182	3.312330634
82435	2.356315507	3.312301415
82440	2.356293704	3.312261117
82445	2.356262063	3.312214879
82450	2.356237335	3.312178916
82455	2.356199579	3.312124649
82460	2.356167673	3.312078408
82465	2.356139222	3.312036021
82470	2.356106784	3.311985284
82475	2.356087374	3.311955098
82480	2.356059456	3.311913191
82485	2.356031006	3.311879312
82490	2.356006012	3.311843826
82495	2.355979955	3.311805611
82500	2.355957886	3.311775745
82505	2.355938211	3.311746521
82510	2.355918801	3.311711997
82515	2.355898061	3.311680685
82520	2.35586323	3.311630585
82525	2.355829728	3.311578396
82530	2.355805	3.31154082
82535	2.35579277	3.311518499
82540	2.355766447	3.311476586
82545	2.355730552	3.311424556
82550	2.355702367	3.311390832
82555	2.35565823	3.311321938
82560	2.355623133	3.311266533
82565	2.355596012	3.311222208
82570	2.355555597	3.311173546
82575	2.355536453	3.311144477
82580	2.355512257	3.311111072
82585	2.355483009	3.311059678
82590	2.355460143	3.311026754
82595	2.355441531	3.311000735
82600	2.355402977	3.310951749
82605	2.355381174	3.310920269
82610	2.355359105	3.31088638
82615	2.355337302	3.310851526
82620	2.355301141	3.310802216
82625	2.355274553	3.310766559
82630	2.355249293	3.310729455
82635	2.355219248	3.310686087
82640	2.355196381	3.310652195
82645	2.355160486	3.310598867
82650	2.355135227	3.310557264
82655	2.355105713	3.310510038
82660	2.355068489	3.310460884
82665	2.355046154	3.310426026
82670	2.35499856	3.310354702
82675	2.354965324	3.310299923
82680	2.354936874	3.310261208
82685	2.354907095	3.310221368
82690	2.354875188	3.31017237
82695	2.354843015	3.310126745
82700	2.354821744	3.310097828
82705	2.354793028	3.310057343
82710	2.354764844	3.3100077
82715	2.354740382	3.309970427
82720	2.354714857	3.309931066
82725	2.354687205	3.309893953
82730	2.354663806	3.309858125
82735	2.354639611	3.309825028
82740	2.354609565	3.309783254
82745	2.354585901	3.309747104
82750	2.354552931	3.309698902
82755	2.354523151	3.30965777
82760	2.354504007	3.309628206
82765	2.354477153	3.309588679
82770	2.354455084	3.309554455
82775	2.354427431	3.309512196
82780	2.354394993	3.309475078
82785	2.354370797	3.30943796
82790	2.354339422	3.309390075
82795	2.354314961	3.309354724
82800	2.354290233	3.309313587
82805	2.354267101	3.309279842
82810	2.354246361	3.309248507
82815	2.354221899	3.309211868
82820	2.354196906	3.309176033
82825	2.354178028	3.309148875
82830	2.354150907	3.309106129
82835	2.354123787	3.30906306
82840	2.354097198	3.309022884
82845	2.354074863	3.308992511
82850	2.354045349	3.308948798
82855	2.354024344	3.308914728
82860	2.354002807	3.308879211
82865	2.353965849	3.30882039
82870	2.353936867	3.308774585
82875	2.353907353	3.308730388
82880	2.353878105	3.308694387
82885	2.353848326	3.308651474
82890	2.353824396	3.308618525
82895	2.353799137	3.308578665
82900	2.353774941	3.308542341
82905	2.353751542	3.308512445
82910	2.353726017	3.308470173
82915	2.353692249	3.308423399
82920	2.353671244	3.308392699
82925	2.353645719	3.308360713
82930	2.353618598	3.308315224
82935	2.35359068	3.308279378
82940	2.353562496	3.308230513
82945	2.353537502	3.308192738
82950	2.353511445	3.308153194
82955	2.353480336	3.308108667
82960	2.353454013	3.308069444
82965	2.353422904	3.308024915
82970	2.353401899	3.307991317
82975	2.353372385	3.307956433
82980	2.353345531	3.307917048
82985	2.353326387	3.307886664
82990	2.353294214	3.307837471
82995	2.353256458	3.307786991
83000	2.353238377	3.307760465
83005	2.35321365	3.307725578
83010	2.353190517	3.307686672
83015	2.353156484	3.307645836
83020	2.353129097	3.307604517
83025	2.353106231	3.307569951
83030	2.353074058	3.307523808
83035	2.353050394	3.307484578
83040	2.353026198	3.307449045
83045	2.352995621	3.307404348
83050	2.352970096	3.307366885
83055	2.352942975	3.307328939
83060	2.352919311	3.307290832
83065	2.352884214	3.307241148
83070	2.352856295	3.307198055
83075	2.352823857	3.307143224
83080	2.352795407	3.307106723
83085	2.35276802	3.30706379
83090	2.352735316	3.307018765
83095	2.352709525	3.306981137
83100	2.352683734	3.306944956
83105	2.352654486	3.306900252
83110	2.352624175	3.306854421
83115	2.352592268	3.306807625
83120	2.352569136	3.306775462
83125	2.352536697	3.306722875
83130	2.352502398	3.306673182
83135	2.352470491	3.306631369
83140	2.352441509	3.30659052
83145	2.352409868	3.306547258
83150	2.352374505	3.306491773
83155	2.3523535	3.306462341
83160	2.352322923	3.306424225
83165	2.352290484	3.306379352
83170	2.352260439	3.306333193
83175	2.352231723	3.306291214
83180	2.352199285	3.306239906
83185	2.352178279	3.306205808
83190	2.352149563	3.306163667
83195	2.352124304	3.306127316
83200	2.35209612	3.306083566
83205	2.352076444	3.306047536
83210	2.352047196	3.306005393
83215	2.352020342	3.305960515
83220	2.351991626	3.305923036
